image,@type,url,priceRange,description,hasMap,name,@context,ratingValue,nb_review,address,city
https://t-cf.bstatic.com/xdata/images/hotel/max500/300157891.jpg?k=e8907c71575bdd144e5edbc11732de848ef5edd8d3f88d5e328ba2f95e7046af&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/ibis-budget-strasbourg-centre-republique.fr.html,Tarifs à partir de € 68 par nuit pour les dates à venir (nous ajustons nos tarifs),"Doté d'un jardin, l'ibis budget Strasbourg Centre République se trouve à Strasbourg, en Alsace, à 700 mètres de l'église Saint-Paul et à 800 mètres du...","https://maps.googleapis.com/maps/api/staticmap?center=48.5915220,7.7545990&sensor=false&size=1600x1200&markers=color:blue%7c48.5915220,7.7545990&zoom=15&client=gme-booking&channel=booking-frontend&signature=ACwo-YRFaxyLDJpE3agps8ysGLY=",ibis budget Strasbourg Centre Republique,http://schema.org,8.2,1254.0,"23A Rue Oberlin, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/320741809.jpg?k=4bccc190900b411e3138b7665a2968d9f9b81853ca3c1a6919fc8531aa50cae7&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/appart-city-strasbourg.fr.html,Tarifs à partir de € 77 par nuit pour les dates à venir (nous ajustons nos tarifs),"L’Appart'City Strasbourg Centre bénéficie d’un emplacement idéal dans le centre de Strasbourg, à 10 minutes de marche de la gare.","https://maps.googleapis.com/maps/api/staticmap?center=48.5777207,7.7339767&size=1600x1200&markers=color:blue%7c48.5777207,7.7339767&zoom=15&sensor=false&client=gme-booking&channel=booking-frontend&signature=fCSOmqFOIwlKOXlp_TZbwSrCyvw=",Appart'City Strasbourg Centre,http://schema.org,7.7,2895.0,"11 rue de Molsheim, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/142504961.jpg?k=076826fce0f27c4069d67b81e9eecff5dea19fa6c746b80f916045cc27292e9a&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/l-oraye.fr.html,Tarifs à partir de € 89 par nuit pour les dates à venir (nous ajustons nos tarifs),"L'hôtel L'Orayé est situé au cœur de la région des vins d'Alsace, à 8 km de Colmar.","https://maps.googleapis.com/maps/api/staticmap?sensor=false&markers=color:blue%7c48.1218396,7.2860759&zoom=15&size=1600x1200&center=48.1218396,7.2860759&client=gme-booking&channel=booking-frontend&signature=ot8FRJ6jQD1X86ja0dPZUderSH8=",Hôtel L'Orayé - Colmar Ouest,http://schema.org,8.3,422.0,"11B, route de Colmar, 68770 Ammerschwihr, France",chateau-haut-koenigsbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/245093034.jpg?k=ab3ee857ff282ee8ec42cc80a2c96d64c78972e5b15a56232fd11af260d59042&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/gite-muscat-a-kaysersberg.fr.html,Tarifs à partir de € 77 par nuit pour les dates à venir (nous ajustons nos tarifs),"Situé à Kaysersberg, le Gîte Muscat à Kaysersberg dispose d'un jardin avec mobilier de jardin, d'une terrasse privée et d'un barbecue. Colmar est à 11 km.","https://maps.googleapis.com/maps/api/staticmap?center=48.1495896,7.2472912&markers=color:blue%7c48.1495896,7.2472912&sensor=false&size=1600x1200&zoom=15&client=gme-booking&channel=booking-frontend&signature=PueobipW028H2P8muFCppG7gumI=",Gîtes individuels à Kaysersberg,http://schema.org,8.6,68.0,"102 B route de Lapoutroie, 68240 Kaysersberg, France",chateau-haut-koenigsbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/311311740.jpg?k=ed28d5f4ab648b2d5c3775263bd6e6f83f327728db954742466668ad3b1547cc&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/le-mandelberg.fr.html,Tarifs à partir de € 95 par nuit pour les dates à venir (nous ajustons nos tarifs),"L'Hôtel Le Mandelberg se trouve au pied d'une colline dans le village de Mittelwihr, au cœur de l'Alsace.","https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&sensor=false&center=48.1523730,7.3216903&zoom=15&markers=color:blue%7c48.1523730,7.3216903&client=gme-booking&channel=booking-frontend&signature=MQEibqEsgYi6WeDuovYVWZgu9aA=",Hotel Le Mandelberg,http://schema.org,9.1,676.0,"Chemin Du Mandelberg, 68630 Mittelwihr, France",chateau-haut-koenigsbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/73116396.jpg?k=884b699d0a9b54c0452f547d71f52190f1eaa7580fa2ece50226081282f284ba&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/auberge-le-meisenberg.fr.html,Tarifs à partir de € 68 par nuit pour les dates à venir (nous ajustons nos tarifs),"Située à Châtenois, l'Auberge Le Meisenberg possède un restaurant et dispose d'une connexion Wi-Fi gratuite.","https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c48.2717570,7.3995054&size=1600x1200&sensor=false&center=48.2717570,7.3995054&zoom=15&client=gme-booking&channel=booking-frontend&signature=U3g4qX_raBtdHokpcmYuQHqTKx8=",Auberge Le Meisenberg,http://schema.org,9.0,316.0,"1, rue Clemenceau, 67730 Châtenois, France",chateau-haut-koenigsbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/327148177.jpg?k=a0b051f36bf4754d63b942a5ecd2e73ae47d74d182f9322be783de98d716ae06&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/la-maison-de-vacances.fr.html,,"La Maison de Vacances est un gîte indépendant situé sur les collines de Nothalten, au milieu des vignobles alsaciens.","https://maps.googleapis.com/maps/api/staticmap?center=48.3560253,7.4196614&markers=color:blue%7c48.3560253,7.4196614&sensor=false&size=1600x1200&zoom=15&client=gme-booking&channel=booking-frontend&signature=yuJQIoAmQiGt9_r7EHm5NjOwP4M=",La Maison de Vacances,http://schema.org,9.6,16.0,"9 rue de la Ferme, 67680 Nothalten, France",chateau-haut-koenigsbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/27668537.jpg?k=b96ac34f107d4257e4033fba07848034e3ed6fde70e40430fb961d8660a1f814&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/le-verger-des-chateaux.fr.html,Tarifs à partir de € 86 par nuit pour les dates à venir (nous ajustons nos tarifs),"Installé sur la route des vins, au cœur de l'Alsace, Le Verger des Châteaux, The Originals Relais (Inter-Hotel) comprend un jardin et des chambres avec une...","https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&sensor=false&markers=color:blue%7c48.3065551,7.4194729&zoom=15&center=48.3065551,7.4194729&client=gme-booking&channel=booking-frontend&signature=o1YIyfRDdkYCqkZlhvfrP4Wh5zU=","Le Verger des Châteaux, The Originals Relais (Inter-Hotel)",http://schema.org,8.0,712.0,"2 Route Romaine, 67650 Dieffenthal, France",chateau-haut-koenigsbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/147402929.jpg?k=53a093c88fedec4c45999db4920a6c603e6ae21af1a9612edce1d6c3584f29a2&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/la-maison-1603.fr.html,Tarifs à partir de € 202 par nuit pour les dates à venir (nous ajustons nos tarifs),"Située à Hunawihr, à 41 km de Bad Krozingen, La Maison 1603 propose un jardin et une connexion Wi-Fi gratuite.","https://maps.googleapis.com/maps/api/staticmap?center=48.1800349,7.3092045&markers=color:blue%7c48.1800349,7.3092045&sensor=false&zoom=15&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=bdmlz83LNcyGI2roe-52nvU-YhI=",La Maison 1603,http://schema.org,9.5,59.0,"24 rue du Nord, 68150 Hunawihr, France",chateau-haut-koenigsbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/228910341.jpg?k=5a9249a81c3660dc9ebb631ebc41b7d3aed56e7d575712739dbcfa359ba3a799&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/les-chambres-du-haut-koenigsbourg.fr.html,Tarifs à partir de € 71 par nuit pour les dates à venir (nous ajustons nos tarifs),"Situé à Orschwiller, en Alsace, l'établissement Les Chambres du Haut-Koenigsbourg propose des hébergements avec connexion Wi-Fi et parking privé gratuits.","https://maps.googleapis.com/maps/api/staticmap?zoom=15&sensor=false&markers=color:blue%7c48.2470228,7.3463209&center=48.2470228,7.3463209&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=Sp-b-Dq8dW_QtpxP_tVGtnVKauw=",Les Chambres du Haut-Koenigsbourg,http://schema.org,8.7,205.0,"Route du Haut-Koenigsbourg, 67600 Orschwiller, France",chateau-haut-koenigsbourg
